Athlete ID,Name,Week Number,Date Range,Distance (km),Time,Elevation (m)
30928604.0,Dan KIBET,47,Week 47 - No Data,0.0,0h 0m,0.0
30928604.0,Dan KIBET,48,Activities for 25 Nov 2024 - 1 Dec 2024,10.0,0h 48m,94.0
30928604.0,Dan KIBET,49,Activities for 2 Dec 2024 - 8 Dec 2024,6.4,0h 30m,25.0
30928604.0,Dan KIBET,50,Activities for 9 Dec 2024 - 15 Dec 2024,10.2,1h 3m,13.0
30928604.0,Dan KIBET,51,Activities for 16 Dec 2024 - 22 Dec 2024,8.0,0h 37m,31.0
30928604.0,Dan KIBET,52,Week 52 - No Data,0.0,0h 0m,0.0
32496631.0,Ben NAGEL,45,Activities for 4 Nov 2024 - 10 Nov 2024,5.9,0h 18m,51.0
32496631.0,Ben NAGEL,46,Activities for 11 Nov 2024 - 17 Nov 2024,13.3,0h 54m,41.0
32496631.0,Ben NAGEL,47,Activities for 18 Nov 2024 - 24 Nov 2024,75.8,3h 35m,378.0
32496631.0,Ben NAGEL,48,Activities for 25 Nov 2024 - 1 Dec 2024,107.0,5h 20m,703.0
32496631.0,Ben NAGEL,49,Week 49 - No Data,0.0,0h 0m,0.0
32496631.0,Ben NAGEL,50,Activities for 9 Dec 2024 - 15 Dec 2024,93.6,4h 36m,228.0
32496631.0,Ben NAGEL,51,Activities for 16 Dec 2024 - 22 Dec 2024,163.1,10h 26m,484.0
32496631.0,Ben NAGEL,52,Activities for 23 Dec 2024 - 29 Dec 2024,135.9,7h 36m,915.0
27457755.0,Joanna ARCHER,45,Week 45 - No Data,0.0,0h 0m,0.0
27457755.0,Joanna ARCHER,46,Activities for 11 Nov 2024 - 17 Nov 2024,6.9,4h 23m,123.0
27457755.0,Joanna ARCHER,47,Week 47 - No Data,0.0,0h 0m,0.0
27457755.0,Joanna ARCHER,48,Week 48 - No Data,0.0,0h 0m,0.0
27457755.0,Joanna ARCHER,49,Week 49 - No Data,0.0,0h 0m,0.0
27457755.0,Joanna ARCHER,50,Week 50 - No Data,0.0,0h 0m,0.0
27457755.0,Joanna ARCHER,51,Week 51 - No Data,0.0,0h 0m,0.0
27457755.0,Joanna ARCHER,52,Week 52 - No Data,0.0,0h 0m,0.0
30804228.0,Ryan FORD,45,Activities for 4 Nov 2024 - 10 Nov 2024,29.9,3h 35m,103.0
30804228.0,Ryan FORD,46,Activities for 11 Nov 2024 - 17 Nov 2024,51.6,3h 39m,128.0
30804228.0,Ryan FORD,47,Activities for 18 Nov 2024 - 24 Nov 2024,124.3,8h 31m,252.0
30804228.0,Ryan FORD,48,Activities for 25 Nov 2024 - 1 Dec 2024,111.1,7h 41m,398.0
30804228.0,Ryan FORD,49,Activities for 2 Dec 2024 - 8 Dec 2024,180.7,13h 14m,993.0
30804228.0,Ryan FORD,50,Activities for 9 Dec 2024 - 15 Dec 2024,196.4,13h 59m,1485.0
30804228.0,Ryan FORD,51,Activities for 16 Dec 2024 - 22 Dec 2024,176.7,12h 9m,876.0
30804228.0,Ryan FORD,52,Activities for 23 Dec 2024 - 29 Dec 2024,203.9,14h 10m,626.0
